BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
151,Czech Republic,1985,MF,25,999,1.78,43.62,31.10,45.26,33.11,9.28,5.41,10.50,8.27,1.94,0.29,6506,CZE,Europe and Central Asia
151,Czech Republic,1990,MF,25,999,2.20,39.00,27.99,45.10,34.27,13.70,7.86,10.87,8.31,2.14,0.43,6574,CZE,Europe and Central Asia
151,Czech Republic,1995,MF,25,999,0.95,29.57,21.70,58.27,45.85,11.21,6.31,11.44,8.56,2.53,0.35,6697,CZE,Europe and Central Asia
151,Czech Republic,2000,MF,25,999,0.35,21.77,16.11,67.65,55.14,10.22,5.64,11.90,8.71,2.86,0.32,7017,CZE,Europe and Central Asia
151,Czech Republic,2005,MF,25,999,0.00,0.23,0.17,87.30,73.00,12.47,6.75,13.09,9.00,3.70,0.38,7379,CZE,Europe and Central Asia
151,Czech Republic,2010,MF,25,999,0.11,13.30,10.04,76.04,65.21,10.51,5.60,12.32,8.75,3.25,0.32,7553,CZE,Europe and Central Asia
323,Estonia,1950,MF,25,999,14.54,65.93,65.50,16.13,10.36,3.28,2.14,6.21,5.11,0.99,0.11,625,EST,Europe and Central Asia
323,Estonia,1955,MF,25,999,12.72,65.54,64.73,17.52,10.26,4.16,2.66,6.43,5.21,1.08,0.14,682,EST,Europe and Central Asia
323,Estonia,1960,MF,25,999,11.02,64.71,63.58,19.12,10.55,5.09,3.21,6.66,5.30,1.20,0.17,751,EST,Europe and Central Asia
323,Estonia,1965,MF,25,999,9.55,61.58,60.33,22.28,12.14,6.54,4.11,7.02,5.39,1.43,0.21,811,EST,Europe and Central Asia
323,Estonia,1970,MF,25,999,8.43,58.92,57.57,24.83,13.41,7.79,4.84,7.32,5.45,1.61,0.25,860,EST,Europe and Central Asia
323,Estonia,1975,MF,25,999,4.43,56.43,54.86,29.68,16.74,9.44,5.91,7.95,5.69,1.96,0.31,900,EST,Europe and Central Asia
323,Estonia,1980,MF,25,999,3.59,51.19,49.57,34.22,19.78,10.97,6.79,8.37,5.73,2.28,0.36,933,EST,Europe and Central Asia
323,Estonia,1985,MF,25,999,2.90,44.90,43.07,39.85,24.36,12.33,8.04,8.84,5.77,2.67,0.41,971,EST,Europe and Central Asia
323,Estonia,1990,MF,25,999,2.20,39.00,37.07,45.10,29.00,13.70,8.96,9.31,5.81,3.04,0.45,1015,EST,Europe and Central Asia
323,Estonia,1995,MF,25,999,1.05,24.13,22.71,55.53,37.13,19.29,12.63,10.47,5.89,3.94,0.64,953,EST,Europe and Central Asia
323,Estonia,2000,MF,25,999,0.23,10.41,9.92,61.21,43.31,28.15,18.41,11.73,5.97,4.82,0.93,922,EST,Europe and Central Asia
323,Estonia,2005,MF,25,999,0.20,6.54,6.10,65.97,46.99,27.30,17.72,11.90,5.97,5.03,0.90,916,EST,Europe and Central Asia
323,Estonia,2010,MF,25,999,0.20,5.29,4.95,66.72,48.18,27.79,17.97,12.01,5.98,5.11,0.92,933,EST,Europe and Central Asia
115,Hungary,1950,MF,25,999,4.73,87.35,61.69,5.25,4.89,2.65,2.45,7.00,6.59,0.31,0.10,5440,HUN,Europe and Central Asia
115,Hungary,1955,MF,25,999,4.16,86.83,63.12,5.96,4.96,3.03,2.78,7.17,6.72,0.34,0.12,5817,HUN,Europe and Central Asia
115,Hungary,1960,MF,25,999,3.70,86.40,64.29,6.50,4.88,3.40,3.07,7.31,6.82,0.36,0.13,6022,HUN,Europe and Central Asia
115,Hungary,1965,MF,25,999,3.00,85.60,64.80,7.90,5.45,3.50,3.24,7.47,6.93,0.41,0.13,6243,HUN,Europe and Central Asia
115,Hungary,1970,MF,25,999,2.40,81.80,64.60,10.80,6.80,5.10,4.80,7.88,7.13,0.56,0.20,6464,HUN,Europe and Central Asia
115,Hungary,1975,MF,25,999,1.71,76.56,63.48,15.86,9.57,5.89,5.66,8.32,7.34,0.74,0.23,6677,HUN,Europe and Central Asia
115,Hungary,1980,MF,25,999,1.30,68.20,57.00,23.60,13.72,7.00,6.91,8.76,7.46,1.03,0.28,6927,HUN,Europe and Central Asia
115,Hungary,1985,MF,25,999,1.25,62.48,46.53,27.69,15.78,8.56,8.35,8.81,7.26,1.21,0.34,6961,HUN,Europe and Central Asia
115,Hungary,1990,MF,25,999,1.29,57.84,33.57,30.75,17.23,10.11,9.71,8.69,6.93,1.36,0.40,6789,HUN,Europe and Central Asia
115,Hungary,1995,MF,25,999,0.91,29.56,23.64,58.57,33.10,10.96,10.36,10.39,7.69,2.27,0.43,6823,HUN,Europe and Central Asia
115,Hungary,2000,MF,25,999,0.72,11.96,11.14,74.67,42.43,12.64,11.70,11.24,7.91,2.85,0.49,6989,HUN,Europe and Central Asia
115,Hungary,2005,MF,25,999,0.63,6.26,5.37,80.94,48.96,12.17,11.22,11.47,7.91,3.08,0.47,7221,HUN,Europe and Central Asia
115,Hungary,2010,MF,25,999,0.59,4.59,3.94,81.07,52.23,13.75,12.58,11.67,7.93,3.22,0.53,7278,HUN,Europe and Central Asia
312,Kazakhstan,1950,MF,25,999,50.36,38.24,11.42,8.87,3.54,2.53,1.65,2.22,1.45,0.69,0.08,3083,KAZ,Europe and Central Asia
312,Kazakhstan,1955,MF,25,999,41.71,44.22,13.93,10.95,4.43,3.15,2.00,2.69,1.73,0.86,0.10,3780,KAZ,Europe and Central Asia
312,Kazakhstan,1960,MF,25,999,36.49,47.07,15.45,12.55,5.14,3.91,2.45,3.04,1.91,1.00,0.13,4511,KAZ,Europe and Central Asia
312,Kazakhstan,1965,MF,25,999,28.73,47.50,16.51,18.02,7.44,5.76,3.56,3.87,2.23,1.45,0.19,5553,KAZ,Europe and Central Asia
312,Kazakhstan,1970,MF,25,999,24.44,47.76,17.47,21.04,8.72,6.77,4.15,4.34,2.42,1.70,0.22,5943,KAZ,Europe and Central Asia
312,Kazakhstan,1975,MF,25,999,19.06,44.46,17.19,27.86,11.59,8.63,5.37,5.20,2.69,2.23,0.28,6346,KAZ,Europe and Central Asia
312,Kazakhstan,1980,MF,25,999,14.67,39.76,16.67,35.04,15.56,10.54,6.46,6.09,2.95,2.80,0.34,7021,KAZ,Europe and Central Asia
312,Kazakhstan,1985,MF,25,999,10.82,33.78,15.09,43.82,20.22,11.61,7.46,6.98,3.19,3.41,0.38,7752,KAZ,Europe and Central Asia
312,Kazakhstan,1990,MF,25,999,7.70,29.20,13.89,50.70,24.41,12.40,8.01,7.69,3.39,3.89,0.41,8547,KAZ,Europe and Central Asia
312,Kazakhstan,1995,MF,25,999,3.98,19.82,9.81,62.47,30.79,13.74,8.89,8.80,3.64,4.70,0.45,8431,KAZ,Europe and Central Asia
312,Kazakhstan,2000,MF,25,999,1.59,9.41,4.82,72.38,36.11,16.62,10.78,9.90,3.84,5.50,0.55,8233,KAZ,Europe and Central Asia
312,Kazakhstan,2005,MF,25,999,1.12,6.92,3.72,75.25,38.68,16.72,10.76,10.15,3.89,5.71,0.55,8478,KAZ,Europe and Central Asia
312,Kazakhstan,2010,MF,25,999,0.72,5.76,3.20,75.10,39.50,18.42,11.81,10.36,3.92,5.83,0.60,8869,KAZ,Europe and Central Asia
313,Kyrgyzstan,1950,MF,25,999,33.56,47.64,14.10,14.20,5.66,4.60,2.99,3.28,1.99,1.14,0.15,876,KGZ,Europe and Central Asia
313,Kyrgyzstan,1955,MF,25,999,28.56,50.23,15.59,16.05,6.44,5.16,3.33,3.63,2.16,1.29,0.17,963,KGZ,Europe and Central Asia
313,Kyrgyzstan,1960,MF,25,999,24.50,52.06,16.85,17.74,7.22,5.70,3.64,3.93,2.32,1.43,0.19,1044,KGZ,Europe and Central Asia
313,Kyrgyzstan,1965,MF,25,999,18.74,52.79,17.94,21.44,8.76,7.03,4.42,4.52,2.55,1.74,0.23,1189,KGZ,Europe and Central Asia
313,Kyrgyzstan,1970,MF,25,999,15.94,51.13,18.16,24.77,10.18,8.16,5.07,4.98,2.70,2.01,0.26,1270,KGZ,Europe and Central Asia
313,Kyrgyzstan,1975,MF,25,999,13.22,46.44,17.35,30.43,12.85,9.91,6.04,5.68,2.89,2.47,0.32,1337,KGZ,Europe and Central Asia
313,Kyrgyzstan,1980,MF,25,999,10.17,40.45,16.07,37.34,16.89,12.04,7.20,6.54,3.11,3.05,0.38,1519,KGZ,Europe and Central Asia
313,Kyrgyzstan,1985,MF,25,999,6.36,34.65,15.48,45.50,21.02,13.41,8.61,7.43,3.36,3.63,0.44,1741,KGZ,Europe and Central Asia
313,Kyrgyzstan,1990,MF,25,999,4.46,28.91,13.78,52.07,25.09,14.43,9.29,8.10,3.51,4.12,0.47,1948,KGZ,Europe and Central Asia
313,Kyrgyzstan,1995,MF,25,999,3.07,24.21,12.13,58.13,28.76,14.42,9.27,8.59,3.63,4.49,0.47,2004,KGZ,Europe and Central Asia
313,Kyrgyzstan,2000,MF,25,999,1.61,18.61,9.69,64.89,32.53,14.90,9.59,9.18,3.76,4.94,0.49,2258,KGZ,Europe and Central Asia
313,Kyrgyzstan,2005,MF,25,999,1.41,17.97,9.81,67.53,34.86,12.85,8.22,9.17,3.77,4.97,0.42,2510,KGZ,Europe and Central Asia
313,Kyrgyzstan,2010,MF,25,999,0.93,17.78,10.07,67.87,35.86,13.22,8.43,9.27,3.80,5.04,0.43,2808,KGZ,Europe and Central Asia
324,Latvia,1950,MF,25,999,7.36,72.34,19.21,15.83,6.27,4.46,2.92,3.87,2.64,1.08,0.15,1119,LVA,Europe and Central Asia
324,Latvia,1955,MF,25,999,7.62,70.22,20.80,17.22,6.89,4.92,3.16,4.05,2.71,1.18,0.16,1193,LVA,Europe and Central Asia
324,Latvia,1960,MF,25,999,6.40,68.70,22.34,19.15,7.77,5.74,3.64,4.34,2.82,1.33,0.19,1313,LVA,Europe and Central Asia
324,Latvia,1965,MF,25,999,5.60,64.80,23.51,22.61,9.20,6.97,4.41,4.76,2.95,1.59,0.23,1427,LVA,Europe and Central Asia
324,Latvia,1970,MF,25,999,4.97,61.36,24.48,25.64,10.49,8.00,5.00,5.13,3.06,1.81,0.26,1520,LVA,Europe and Central Asia
324,Latvia,1975,MF,25,999,1.29,58.74,28.75,30.42,12.57,9.52,5.97,5.81,3.35,2.15,0.31,1570,LVA,Europe and Central Asia
324,Latvia,1980,MF,25,999,1.04,53.12,29.07,34.90,15.34,10.90,6.76,6.32,3.48,2.49,0.35,1613,LVA,Europe and Central Asia
324,Latvia,1985,MF,25,999,0.81,46.10,28.02,40.83,18.64,12.20,7.95,6.90,3.60,2.89,0.40,1665,LVA,Europe and Central Asia
324,Latvia,1990,MF,25,999,0.60,39.70,21.20,46.30,22.04,13.40,8.77,7.54,4.04,3.05,0.44,1761,LVA,Europe and Central Asia
324,Latvia,1995,MF,25,999,0.42,23.75,16.71,61.69,30.15,14.14,9.25,8.83,4.66,3.70,0.47,1645,LVA,Europe and Central Asia
324,Latvia,2000,MF,25,999,0.67,16.58,12.32,68.34,33.79,14.41,9.42,9.42,5.09,3.86,0.48,1609,LVA,Europe and Central Asia
324,Latvia,2005,MF,25,999,0.26,5.46,4.22,78.53,39.95,15.76,10.24,10.09,5.26,4.31,0.52,1610,LVA,Europe and Central Asia
324,Latvia,2010,MF,25,999,0.22,4.44,3.56,76.96,40.07,18.38,11.90,10.40,5.23,4.57,0.61,1623,LVA,Europe and Central Asia
325,Lithuania,1950,MF,25,999,45.16,41.34,40.68,11.45,9.90,2.06,1.35,3.09,2.18,0.84,0.07,1386,LTU,Europe and Central Asia
325,Lithuania,1955,MF,25,999,37.84,44.28,42.91,15.05,11.41,2.84,1.80,3.62,2.46,1.07,0.09,1453,LTU,Europe and Central Asia
325,Lithuania,1960,MF,25,999,32.65,44.91,42.63,18.75,12.82,3.70,2.31,4.08,2.65,1.31,0.12,1552,LTU,Europe and Central Asia
325,Lithuania,1965,MF,25,999,28.16,41.90,39.41,24.93,15.71,5.03,3.13,4.71,2.82,1.72,0.16,1709,LTU,Europe and Central Asia
325,Lithuania,1970,MF,25,999,24.23,39.31,36.80,30.31,19.90,6.19,3.82,5.29,2.98,2.11,0.20,1836,LTU,Europe and Central Asia
325,Lithuania,1975,MF,25,999,18.87,35.99,33.49,37.31,26.60,7.88,4.92,6.12,3.20,2.67,0.26,1936,LTU,Europe and Central Asia
325,Lithuania,1980,MF,25,999,15.45,31.19,27.44,43.95,31.96,9.46,5.86,6.79,3.31,3.17,0.31,2037,LTU,Europe and Central Asia
325,Lithuania,1985,MF,25,999,12.05,25.96,21.46,50.91,37.86,11.14,7.25,7.50,3.43,3.71,0.37,2152,LTU,Europe and Central Asia
325,Lithuania,1990,MF,25,999,9.10,21.30,16.44,57.00,43.37,12.60,8.22,8.30,4.00,3.88,0.42,2310,LTU,Europe and Central Asia
325,Lithuania,1995,MF,25,999,6.72,16.91,12.29,62.72,48.75,13.67,8.91,9.05,4.51,4.09,0.45,2321,LTU,Europe and Central Asia
325,Lithuania,2000,MF,25,999,3.53,13.66,9.32,66.87,52.41,16.17,10.55,9.86,5.06,4.27,0.53,2312,LTU,Europe and Central Asia
325,Lithuania,2005,MF,25,999,0.50,11.39,9.15,62.55,50.59,25.56,16.61,10.68,5.33,4.50,0.84,2317,LTU,Europe and Central Asia
325,Lithuania,2010,MF,25,999,0.43,6.01,4.04,68.20,55.45,25.36,16.41,10.90,5.39,4.68,0.84,2359,LTU,Europe and Central Asia
123,Poland,1950,MF,25,999,13.83,71.91,26.46,11.89,7.30,2.38,1.55,5.00,4.44,0.48,0.08,12748,POL,Europe and Central Asia
123,Poland,1955,MF,25,999,10.90,71.83,27.60,14.45,8.61,2.83,1.82,5.36,4.69,0.57,0.09,14143,POL,Europe and Central Asia
123,Poland,1960,MF,25,999,8.60,71.70,28.51,16.60,9.30,3.20,2.08,5.64,4.89,0.65,0.11,15539,POL,Europe and Central Asia
123,Poland,1965,MF,25,999,6.62,70.26,37.13,18.95,10.48,4.18,2.72,6.27,5.38,0.76,0.14,16859,POL,Europe and Central Asia
123,Poland,1970,MF,25,999,5.20,68.70,43.20,20.70,10.78,5.40,3.52,6.77,5.74,0.85,0.18,17544,POL,Europe and Central Asia
123,Poland,1975,MF,25,999,3.77,63.49,46.96,27.29,12.90,5.46,3.54,7.36,6.16,1.02,0.18,18997,POL,Europe and Central Asia
123,Poland,1980,MF,25,999,2.80,57.60,44.90,33.90,14.15,5.70,3.70,7.74,6.36,1.19,0.19,20833,POL,Europe and Central Asia
123,Poland,1985,MF,25,999,1.95,49.59,43.33,41.97,15.34,6.43,4.27,8.26,6.64,1.40,0.21,22444,POL,Europe and Central Asia
123,Poland,1990,MF,25,999,2.04,47.44,40.61,43.54,14.02,6.97,4.62,8.39,6.73,1.43,0.23,23222,POL,Europe and Central Asia
123,Poland,1995,MF,25,999,2.70,32.30,29.98,55.60,15.69,9.41,6.31,9.05,6.94,1.80,0.31,23755,POL,Europe and Central Asia
123,Poland,2000,MF,25,999,3.05,22.79,21.53,61.40,14.85,12.77,8.56,9.51,7.05,2.04,0.43,24658,POL,Europe and Central Asia
123,Poland,2005,MF,25,999,2.27,19.92,19.09,65.60,13.35,12.21,8.14,9.70,7.22,2.07,0.41,25969,POL,Europe and Central Asia
123,Poland,2010,MF,25,999,1.93,16.37,15.87,67.93,11.42,13.78,9.11,9.95,7.35,2.14,0.46,27345,POL,Europe and Central Asia
326,Republic of Moldova,1950,MF,25,999,57.29,27.17,8.23,12.52,5.00,3.00,1.94,2.36,1.33,0.94,0.10,1236,ROM,Europe and Central Asia
326,Republic of Moldova,1955,MF,25,999,51.34,30.32,9.44,14.83,5.99,3.50,2.24,2.75,1.53,1.11,0.11,1387,ROM,Europe and Central Asia
326,Republic of Moldova,1960,MF,25,999,45.93,32.36,10.50,17.57,7.20,4.13,2.62,3.17,1.73,1.31,0.14,1553,ROM,Europe and Central Asia
326,Republic of Moldova,1965,MF,25,999,38.90,31.69,10.83,23.99,9.88,5.43,3.40,3.98,2.03,1.78,0.18,1732,ROM,Europe and Central Asia
326,Republic of Moldova,1970,MF,25,999,33.75,31.15,11.14,28.74,11.88,6.37,3.94,4.58,2.25,2.12,0.21,1858,ROM,Europe and Central Asia
326,Republic of Moldova,1975,MF,25,999,27.71,28.62,10.94,35.86,14.88,7.81,4.88,5.43,2.54,2.64,0.25,1980,ROM,Europe and Central Asia
326,Republic of Moldova,1980,MF,25,999,21.93,24.52,10.13,44.13,19.54,9.42,5.80,6.40,2.83,3.26,0.30,2190,ROM,Europe and Central Asia
326,Republic of Moldova,1985,MF,25,999,16.89,20.38,8.98,52.29,24.03,10.45,6.76,7.27,3.10,3.83,0.34,2381,ROM,Europe and Central Asia
326,Republic of Moldova,1990,MF,25,999,12.70,17.10,7.97,58.90,28.17,11.30,7.35,7.98,3.31,4.30,0.37,2513,ROM,Europe and Central Asia
326,Republic of Moldova,1995,MF,25,999,9.29,14.06,6.84,65.16,31.96,11.53,7.51,8.57,3.49,4.70,0.38,2500,ROM,Europe and Central Asia
326,Republic of Moldova,2000,MF,25,999,6.49,11.77,5.91,69.64,34.58,12.13,7.91,9.05,3.62,5.02,0.40,2443,ROM,Europe and Central Asia
326,Republic of Moldova,2005,MF,25,999,4.47,9.90,5.19,72.61,37.11,13.05,8.46,9.44,3.73,5.29,0.43,2337,ROM,Europe and Central Asia
326,Republic of Moldova,2010,MF,25,999,2.88,8.35,4.54,74.79,39.15,14.01,9.03,9.77,3.81,5.50,0.46,2339,ROM,Europe and Central Asia
153,Romania,1950,MF,25,999,17.16,77.20,4.36,3.71,1.48,2.02,1.32,3.97,3.72,0.18,0.07,8450,ROU,Europe and Central Asia
153,Romania,1955,MF,25,999,14.10,79.60,4.50,4.10,1.63,2.10,1.37,4.13,3.86,0.20,0.07,9457,ROU,Europe and Central Asia
153,Romania,1960,MF,25,999,12.00,74.32,4.26,11.16,4.49,2.53,1.64,4.74,4.24,0.41,0.08,10284,ROU,Europe and Central Asia
153,Romania,1965,MF,25,999,10.19,71.61,4.23,15.50,6.23,2.70,1.75,5.12,4.49,0.54,0.09,11140,ROU,Europe and Central Asia
153,Romania,1970,MF,25,999,8.00,60.57,3.72,28.03,11.30,3.40,2.18,6.12,5.09,0.92,0.11,11693,ROU,Europe and Central Asia
153,Romania,1975,MF,25,999,6.41,49.19,3.19,39.80,16.48,4.60,2.88,7.11,5.65,1.31,0.15,12305,ROU,Europe and Central Asia
153,Romania,1980,MF,25,999,5.03,41.63,2.91,48.58,21.43,4.76,2.94,7.79,6.05,1.59,0.15,13094,ROU,Europe and Central Asia
153,Romania,1985,MF,25,999,4.03,34.44,2.61,56.10,25.67,5.43,3.53,8.44,6.40,1.85,0.18,13713,ROU,Europe and Central Asia
153,Romania,1990,MF,25,999,5.40,24.40,2.00,63.20,30.05,6.90,4.52,9.03,6.66,2.14,0.23,13882,ROU,Europe and Central Asia
153,Romania,1995,MF,25,999,3.81,20.11,1.82,68.77,33.66,7.28,4.76,9.54,6.96,2.34,0.24,14251,ROU,Europe and Central Asia
153,Romania,2000,MF,25,999,2.74,16.57,1.66,71.54,35.53,9.15,5.95,9.86,6.75,2.81,0.30,14531,ROU,Europe and Central Asia
153,Romania,2005,MF,25,999,2.35,13.60,1.52,75.23,38.45,8.78,5.68,10.12,6.91,2.92,0.29,15030,ROU,Europe and Central Asia
153,Romania,2010,MF,25,999,1.83,11.15,1.38,76.94,40.16,10.04,6.48,10.42,7.05,3.05,0.33,15250,ROU,Europe and Central Asia
154,Russian Federation,1950,MF,25,999,17.55,63.01,18.61,16.23,6.19,3.27,1.48,3.52,2.41,1.02,0.09,51679,RUS,Europe and Central Asia
154,Russian Federation,1955,MF,25,999,12.48,61.84,19.11,21.92,8.17,3.81,1.75,4.09,2.65,1.33,0.11,59456,RUS,Europe and Central Asia
154,Russian Federation,1960,MF,25,999,10.42,59.78,19.06,25.60,9.43,4.20,1.72,4.42,2.77,1.53,0.12,64687,RUS,Europe and Central Asia
154,Russian Federation,1965,MF,25,999,8.56,53.08,17.93,33.21,12.52,5.17,2.23,5.08,2.96,1.98,0.15,71822,RUS,Europe and Central Asia
154,Russian Federation,1970,MF,25,999,7.39,47.67,16.91,38.40,14.95,6.55,2.83,5.61,3.09,2.34,0.19,73671,RUS,Europe and Central Asia
154,Russian Federation,1975,MF,25,999,8.42,38.90,14.75,42.60,18.18,10.10,4.38,6.29,3.18,2.81,0.29,77915,RUS,Europe and Central Asia
154,Russian Federation,1980,MF,25,999,8.81,30.23,12.40,45.71,21.95,15.27,6.56,7.10,3.29,3.37,0.44,84003,RUS,Europe and Central Asia
154,Russian Federation,1985,MF,25,999,8.61,21.73,9.48,46.71,25.32,22.96,9.74,8.06,3.41,3.99,0.65,89642,RUS,Europe and Central Asia
154,Russian Federation,1990,MF,25,999,7.70,15.14,7.00,43.10,25.78,34.05,14.27,9.20,3.97,4.27,0.97,94242,RUS,Europe and Central Asia
154,Russian Federation,1995,MF,25,999,5.14,11.00,5.29,43.89,24.78,39.98,15.60,10.05,4.50,4.44,1.11,95609,RUS,Europe and Central Asia
154,Russian Federation,2000,MF,25,999,1.14,8.75,4.37,38.99,28.46,51.13,20.93,11.35,5.13,4.77,1.44,96420,RUS,Europe and Central Asia
154,Russian Federation,2005,MF,25,999,0.81,6.12,3.20,40.19,30.43,52.89,21.84,11.58,5.26,4.83,1.49,97012,RUS,Europe and Central Asia
154,Russian Federation,2010,MF,25,999,0.94,4.43,2.41,38.80,30.17,55.82,23.28,11.73,5.33,4.82,1.58,98495,RUS,Europe and Central Asia
329,Serbia,1950,MF,25,999,40.68,50.06,22.85,8.40,3.39,0.86,0.56,3.96,3.66,0.27,0.03,3634,SER,Europe and Central Asia
329,Serbia,1955,MF,25,999,34.76,54.64,26.16,9.70,3.86,0.90,0.59,4.42,4.08,0.31,0.03,4022,SER,Europe and Central Asia
329,Serbia,1960,MF,25,999,31.38,55.70,21.54,11.47,4.62,1.39,0.90,4.54,4.12,0.38,0.05,4414,SER,Europe and Central Asia
329,Serbia,1965,MF,25,999,27.24,56.67,19.58,13.69,5.50,2.42,1.56,4.90,4.34,0.48,0.08,4695,SER,Europe and Central Asia
329,Serbia,1970,MF,25,999,23.90,56.90,18.50,15.30,6.17,3.90,2.50,5.27,4.55,0.59,0.13,4914,SER,Europe and Central Asia
329,Serbia,1975,MF,25,999,19.80,56.07,20.93,19.41,8.05,4.79,2.99,5.91,5.02,0.74,0.16,5285,SER,Europe and Central Asia
329,Serbia,1980,MF,25,999,15.80,53.90,23.89,23.40,10.34,6.80,4.19,6.69,5.53,0.95,0.22,5756,SER,Europe and Central Asia
329,Serbia,1985,MF,25,999,12.65,51.62,26.83,28.28,12.96,7.46,4.85,7.37,6.00,1.12,0.25,6041,SER,Europe and Central Asia
329,Serbia,1990,MF,25,999,9.74,48.50,28.52,32.97,15.70,8.78,5.75,8.04,6.42,1.32,0.29,6297,SER,Europe and Central Asia
329,Serbia,1995,MF,25,999,7.33,44.10,28.76,37.75,18.47,10.82,7.07,8.72,6.80,1.56,0.36,6654,SER,Europe and Central Asia
329,Serbia,2000,MF,25,999,5.15,37.93,27.08,43.49,21.57,13.42,8.76,9.24,6.75,2.04,0.44,6827,SER,Europe and Central Asia
329,Serbia,2005,MF,25,999,3.87,34.21,26.41,49.33,25.18,12.58,8.15,9.41,6.57,2.43,0.41,7006,SER,Europe and Central Asia
329,Serbia,2010,MF,25,999,2.94,30.92,25.54,54.32,28.35,11.83,7.64,9.53,6.33,2.81,0.39,7215,SER,Europe and Central Asia
170,Slovakia,1950,MF,25,999,0.90,80.06,48.32,17.45,8.44,1.59,1.00,8.12,7.49,0.58,0.05,1871,SVK,Europe and Central Asia
170,Slovakia,1955,MF,25,999,0.79,78.64,47.93,18.56,9.01,2.01,1.25,8.24,7.55,0.63,0.07,2010,SVK,Europe and Central Asia
170,Slovakia,1960,MF,25,999,0.80,83.10,51.15,13.70,6.80,2.40,1.48,8.07,7.49,0.51,0.08,2181,SVK,Europe and Central Asia
170,Slovakia,1965,MF,25,999,0.60,67.30,43.66,29.00,14.23,3.10,1.90,8.97,7.88,0.99,0.10,2290,SVK,Europe and Central Asia
170,Slovakia,1970,MF,25,999,0.60,57.20,38.43,38.20,18.80,4.10,2.49,9.55,8.11,1.30,0.13,2460,SVK,Europe and Central Asia
170,Slovakia,1975,MF,25,999,0.48,51.53,35.53,43.12,21.32,4.81,2.88,9.87,8.23,1.48,0.15,2602,SVK,Europe and Central Asia
170,Slovakia,1980,MF,25,999,0.40,47.60,33.70,45.90,22.84,6.00,3.54,10.13,8.33,1.61,0.19,2836,SVK,Europe and Central Asia
170,Slovakia,1985,MF,25,999,1.17,41.93,30.12,49.44,24.79,7.41,4.29,10.37,8.36,1.78,0.23,2988,SVK,Europe and Central Asia
170,Slovakia,1990,MF,25,999,1.71,37.89,27.39,50.87,25.67,9.53,5.43,10.59,8.37,1.91,0.30,3130,SVK,Europe and Central Asia
170,Slovakia,1995,MF,25,999,1.88,26.04,19.24,60.91,30.97,11.21,6.27,11.16,8.53,2.29,0.35,3248,SVK,Europe and Central Asia
170,Slovakia,2000,MF,25,999,2.14,24.65,18.35,61.55,31.51,11.66,6.39,11.21,8.52,2.33,0.36,3426,SVK,Europe and Central Asia
170,Slovakia,2005,MF,25,999,2.09,16.06,12.06,69.67,35.77,12.18,6.55,11.60,8.63,2.60,0.37,3648,SVK,Europe and Central Asia
170,Slovakia,2010,MF,25,999,2.29,13.99,10.63,71.43,36.68,12.30,6.50,11.56,8.53,2.65,0.38,3837,SVK,Europe and Central Asia
331,Slovenia,1950,MF,25,999,28.93,47.08,29.20,22.37,7.72,1.61,1.04,5.69,4.97,0.67,0.05,800,SVN,Europe and Central Asia
331,Slovenia,1955,MF,25,999,24.22,49.64,31.82,24.40,8.86,1.73,1.14,6.14,5.35,0.73,0.06,849,SVN,Europe and Central Asia
331,Slovenia,1960,MF,25,999,23.13,53.51,35.14,21.89,8.62,1.47,0.96,6.13,5.41,0.67,0.05,902,SVN,Europe and Central Asia
331,Slovenia,1965,MF,25,999,17.01,46.44,25.44,34.05,14.45,2.50,1.62,6.95,5.80,1.07,0.08,944,SVN,Europe and Central Asia
331,Slovenia,1970,MF,25,999,12.70,42.90,21.70,40.45,18.65,3.95,2.53,7.61,6.14,1.34,0.13,977,SVN,Europe and Central Asia
331,Slovenia,1975,MF,25,999,10.61,43.20,32.80,41.33,20.73,4.89,3.06,8.33,6.74,1.44,0.16,1047,SVN,Europe and Central Asia
331,Slovenia,1980,MF,25,999,7.90,42.10,36.60,42.90,23.01,7.05,4.35,8.97,7.14,1.60,0.23,1119,SVN,Europe and Central Asia
331,Slovenia,1985,MF,25,999,4.08,31.97,29.34,55.81,32.04,8.15,5.30,9.92,7.57,2.08,0.27,1182,SVN,Europe and Central Asia
331,Slovenia,1990,MF,25,999,0.70,19.70,18.30,69.00,43.00,10.60,6.93,10.90,7.89,2.66,0.35,1238,SVN,Europe and Central Asia
331,Slovenia,1995,MF,25,999,0.73,13.06,11.92,74.16,48.45,12.05,7.87,11.23,7.90,2.93,0.40,1312,SVN,Europe and Central Asia
331,Slovenia,2000,MF,25,999,0.70,6.70,5.90,77.30,54.00,15.20,9.92,11.56,7.48,3.58,0.50,1374,SVN,Europe and Central Asia
331,Slovenia,2005,MF,25,999,0.64,5.24,4.69,79.78,58.09,14.33,9.30,11.60,7.10,4.03,0.47,1432,SVN,Europe and Central Asia
331,Slovenia,2010,MF,25,999,0.65,4.09,3.68,79.74,60.38,15.52,10.05,11.70,6.75,4.44,0.51,1478,SVN,Europe and Central Asia
319,Tajikistan,1950,MF,25,999,52.65,27.62,8.33,16.79,6.72,2.94,1.91,2.88,1.51,1.28,0.10,680,TJK,Europe and Central Asia
