BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
156,Albania,2005,F,25,999,1.25,19.99,14.31,72.74,27.80,6.02,3.81,9.92,7.18,2.54,0.20,877,ALB,Europe and Central Asia
156,Albania,2010,F,25,999,1.07,15.76,11.32,76.22,27.89,6.96,4.39,10.16,7.33,2.61,0.23,952,ALB,Europe and Central Asia
308,Armenia,1950,F,25,999,11.01,32.77,25.36,48.73,34.63,7.48,4.39,6.95,3.41,3.30,0.24,328,ARM,Europe and Central Asia
308,Armenia,1955,F,25,999,9.39,32.95,25.50,49.61,35.25,8.05,4.63,7.12,3.48,3.39,0.25,387,ARM,Europe and Central Asia
308,Armenia,1960,F,25,999,8.14,32.87,25.44,50.49,35.88,8.49,4.90,7.26,3.53,3.47,0.27,449,ARM,Europe and Central Asia
308,Armenia,1965,F,25,999,5.58,29.77,23.32,54.46,39.74,10.18,5.87,7.80,3.65,3.83,0.32,538,ARM,Europe and Central Asia
308,Armenia,1970,F,25,999,4.84,27.52,21.72,56.61,41.79,11.04,6.32,8.06,3.69,4.03,0.35,594,ARM,Europe and Central Asia
308,Armenia,1975,F,25,999,4.01,23.73,18.80,59.26,45.33,12.99,7.49,8.50,3.74,4.35,0.41,668,ARM,Europe and Central Asia
308,Armenia,1980,F,25,999,3.23,19.79,15.74,61.90,49.07,15.08,8.71,8.95,3.79,4.68,0.48,770,ARM,Europe and Central Asia
308,Armenia,1985,F,25,999,2.09,17.09,14.50,64.40,52.27,16.43,10.15,9.35,3.86,4.95,0.53,893,ARM,Europe and Central Asia
308,Armenia,1990,F,25,999,1.61,13.40,11.51,67.60,56.49,17.40,10.91,9.89,4.56,4.76,0.57,1018,ARM,Europe and Central Asia
308,Armenia,1995,F,25,999,1.35,11.37,9.84,68.99,58.57,18.30,11.58,10.28,4.97,4.72,0.60,981,ARM,Europe and Central Asia
308,Armenia,2000,F,25,999,1.04,8.99,7.29,70.47,61.57,19.50,12.42,10.67,5.31,4.72,0.64,970,ARM,Europe and Central Asia
308,Armenia,2005,F,25,999,0.78,7.12,6.26,72.75,63.57,19.35,12.25,10.73,5.35,4.75,0.63,1012,ARM,Europe and Central Asia
308,Armenia,2010,F,25,999,0.54,5.44,4.84,73.99,65.45,20.03,12.60,10.80,5.13,5.02,0.65,1070,ARM,Europe and Central Asia
150,Bulgaria,1950,F,25,999,31.82,61.00,12.40,5.62,2.17,1.61,0.93,3.73,3.51,0.17,0.05,1995,BGR,Europe and Central Asia
150,Bulgaria,1955,F,25,999,26.40,64.70,16.30,6.80,2.60,2.00,1.16,4.21,3.94,0.20,0.06,2167,BGR,Europe and Central Asia
150,Bulgaria,1960,F,25,999,21.59,62.36,19.02,13.48,5.18,2.63,1.59,4.99,4.54,0.36,0.08,2357,BGR,Europe and Central Asia
150,Bulgaria,1965,F,25,999,17.24,65.46,21.53,13.50,5.15,3.80,2.38,5.38,4.86,0.39,0.12,2501,BGR,Europe and Central Asia
150,Bulgaria,1970,F,25,999,13.88,62.28,31.23,18.79,7.22,5.00,3.15,6.35,5.64,0.54,0.16,2626,BGR,Europe and Central Asia
150,Bulgaria,1975,F,25,999,10.66,60.50,36.37,21.98,8.66,6.85,4.32,7.07,6.18,0.67,0.22,2785,BGR,Europe and Central Asia
150,Bulgaria,1980,F,25,999,8.16,56.61,37.41,25.82,10.83,9.40,5.93,7.72,6.58,0.83,0.31,2883,BGR,Europe and Central Asia
150,Bulgaria,1985,F,25,999,6.08,51.46,36.08,30.26,13.36,12.20,7.67,8.32,6.90,1.02,0.40,2989,BGR,Europe and Central Asia
150,Bulgaria,1990,F,25,999,6.20,44.60,29.80,33.90,15.69,15.20,9.54,8.60,6.90,1.20,0.49,2955,BGR,Europe and Central Asia
150,Bulgaria,1995,F,25,999,3.98,41.62,31.01,37.84,18.07,16.51,10.33,9.12,7.25,1.33,0.54,2927,BGR,Europe and Central Asia
150,Bulgaria,2000,F,25,999,1.54,39.20,25.36,39.33,18.96,19.94,12.46,9.29,6.97,1.67,0.65,2937,BGR,Europe and Central Asia
150,Bulgaria,2005,F,25,999,1.84,34.44,26.86,43.53,21.75,20.19,12.60,9.64,7.19,1.80,0.66,2952,BGR,Europe and Central Asia
150,Bulgaria,2010,F,25,999,1.46,29.38,23.82,48.72,25.01,20.44,12.75,9.96,7.30,2.00,0.66,2932,BGR,Europe and Central Asia
322,Croatia,1950,F,25,999,41.66,49.90,14.14,7.59,2.94,0.83,0.49,3.51,3.24,0.24,0.03,1149,HRV,Europe and Central Asia
322,Croatia,1955,F,25,999,37.69,52.61,15.28,8.62,3.32,1.06,0.61,3.81,3.49,0.28,0.03,1209,HRV,Europe and Central Asia
322,Croatia,1960,F,25,999,35.48,53.50,16.08,9.78,3.81,1.23,0.71,4.02,3.66,0.32,0.04,1268,HRV,Europe and Central Asia
322,Croatia,1965,F,25,999,31.84,54.50,17.41,12.00,4.67,1.65,0.95,4.42,3.97,0.40,0.05,1314,HRV,Europe and Central Asia
322,Croatia,1970,F,25,999,29.35,55.11,18.50,13.58,5.31,1.96,1.12,4.71,4.19,0.46,0.06,1341,HRV,Europe and Central Asia
322,Croatia,1975,F,25,999,23.13,56.43,20.06,17.78,6.99,2.66,1.53,5.38,4.69,0.60,0.08,1406,HRV,Europe and Central Asia
322,Croatia,1980,F,25,999,19.87,54.73,21.10,22.00,9.22,3.39,1.96,5.93,5.06,0.76,0.11,1478,HRV,Europe and Central Asia
322,Croatia,1985,F,25,999,16.77,51.65,21.39,27.34,12.09,4.23,2.62,6.54,5.45,0.96,0.14,1541,HRV,Europe and Central Asia
322,Croatia,1990,F,25,999,14.48,48.98,21.44,31.68,14.68,4.90,3.08,7.03,5.74,1.12,0.16,1582,HRV,Europe and Central Asia
322,Croatia,1995,F,25,999,11.66,45.94,21.01,37.49,17.92,4.91,3.10,7.54,6.07,1.30,0.16,1680,HRV,Europe and Central Asia
322,Croatia,2000,F,25,999,9.38,43.01,20.35,42.18,20.31,5.44,3.44,7.84,6.06,1.60,0.18,1658,HRV,Europe and Central Asia
322,Croatia,2005,F,25,999,7.36,39.98,19.93,45.86,22.85,6.80,4.28,8.18,6.02,1.94,0.22,1724,HRV,Europe and Central Asia
322,Croatia,2010,F,25,999,5.54,36.97,19.16,48.13,24.68,9.35,5.87,8.56,5.94,2.31,0.30,1761,HRV,Europe and Central Asia
151,Czech Republic,1950,F,25,999,1.17,89.40,53.90,9.01,4.69,0.43,0.23,7.60,7.30,0.29,0.01,2866,CZE,Europe and Central Asia
151,Czech Republic,1955,F,25,999,1.04,87.62,53.26,10.70,5.51,0.65,0.33,7.73,7.36,0.35,0.02,2977,CZE,Europe and Central Asia
151,Czech Republic,1960,F,25,999,0.90,86.00,53.13,12.10,5.20,0.90,0.46,7.84,7.43,0.38,0.03,3055,CZE,Europe and Central Asia
151,Czech Republic,1965,F,25,999,0.77,79.58,51.26,18.40,9.49,1.24,0.64,8.30,7.66,0.61,0.04,3076,CZE,Europe and Central Asia
151,Czech Republic,1970,F,25,999,0.70,71.60,47.00,25.60,13.84,2.10,1.09,8.77,7.83,0.87,0.06,3206,CZE,Europe and Central Asia
151,Czech Republic,1975,F,25,999,0.59,65.27,43.74,31.45,17.97,2.68,1.40,9.15,7.98,1.10,0.08,3306,CZE,Europe and Central Asia
151,Czech Republic,1980,F,25,999,0.50,58.30,40.13,37.20,22.56,4.00,2.08,9.61,8.14,1.36,0.12,3443,CZE,Europe and Central Asia
151,Czech Republic,1985,F,25,999,0.45,48.44,33.83,46.15,29.39,4.75,2.53,10.13,8.28,1.70,0.15,3430,CZE,Europe and Central Asia
151,Czech Republic,1990,F,25,999,0.40,41.25,29.01,52.28,35.10,6.07,3.22,10.59,8.41,1.99,0.19,3475,CZE,Europe and Central Asia
151,Czech Republic,1995,F,25,999,0.27,30.37,21.88,62.97,44.44,6.39,3.38,11.19,8.59,2.40,0.20,3535,CZE,Europe and Central Asia
151,Czech Republic,2000,F,25,999,0.17,22.66,16.52,70.00,52.08,7.17,3.78,11.66,8.71,2.73,0.22,3686,CZE,Europe and Central Asia
151,Czech Republic,2005,F,25,999,0.00,0.24,0.18,89.27,68.77,10.49,5.49,12.90,9.00,3.58,0.32,3861,CZE,Europe and Central Asia
151,Czech Republic,2010,F,25,999,0.12,14.29,10.63,76.34,61.40,9.23,4.82,12.14,8.74,3.12,0.28,3941,CZE,Europe and Central Asia
323,Estonia,1950,F,25,999,14.70,67.64,67.29,15.32,11.83,2.27,1.33,6.13,5.10,0.95,0.07,391,EST,Europe and Central Asia
323,Estonia,1955,F,25,999,11.82,68.18,67.46,16.64,11.43,3.29,1.87,6.41,5.26,1.04,0.10,419,EST,Europe and Central Asia
323,Estonia,1960,F,25,999,10.38,67.04,65.95,18.41,11.60,4.13,2.36,6.62,5.34,1.15,0.13,455,EST,Europe and Central Asia
323,Estonia,1965,F,25,999,9.05,63.70,62.53,21.74,13.33,5.48,3.16,6.97,5.42,1.38,0.17,482,EST,Europe and Central Asia
323,Estonia,1970,F,25,999,7.95,60.80,59.54,24.54,14.70,6.71,3.85,7.28,5.49,1.58,0.21,496,EST,Europe and Central Asia
323,Estonia,1975,F,25,999,5.76,56.61,55.04,29.54,18.62,8.10,4.65,7.79,5.61,1.93,0.25,512,EST,Europe and Central Asia
323,Estonia,1980,F,25,999,4.75,51.01,49.35,34.44,21.77,9.80,5.67,8.25,5.67,2.27,0.31,527,EST,Europe and Central Asia
323,Estonia,1985,F,25,999,3.82,44.44,42.45,40.17,26.20,11.57,7.17,8.77,5.71,2.69,0.37,546,EST,Europe and Central Asia
323,Estonia,1990,F,25,999,2.90,38.50,36.31,45.30,30.56,13.20,8.27,9.25,5.75,3.07,0.43,565,EST,Europe and Central Asia
323,Estonia,1995,F,25,999,1.37,24.05,22.44,54.34,37.66,20.24,12.76,10.50,5.87,3.97,0.66,533,EST,Europe and Central Asia
323,Estonia,2000,F,25,999,0.25,11.82,11.19,56.96,41.09,30.96,19.56,11.78,5.97,4.80,1.01,519,EST,Europe and Central Asia
323,Estonia,2005,F,25,999,0.18,6.97,6.39,61.86,45.71,30.99,19.48,12.07,5.97,5.09,1.01,517,EST,Europe and Central Asia
323,Estonia,2010,F,25,999,0.18,5.44,4.98,61.05,46.22,33.33,20.90,12.28,5.98,5.22,1.08,524,EST,Europe and Central Asia
115,Hungary,1950,F,25,999,5.55,89.12,62.23,4.37,4.07,0.94,0.56,6.72,6.48,0.21,0.03,2914,HUN,Europe and Central Asia
115,Hungary,1955,F,25,999,4.91,88.83,63.93,5.06,4.23,1.20,0.76,6.88,6.61,0.23,0.04,3107,HUN,Europe and Central Asia
115,Hungary,1960,F,25,999,4.30,88.60,65.38,5.70,4.31,1.40,1.25,7.04,6.73,0.26,0.05,3207,HUN,Europe and Central Asia
115,Hungary,1965,F,25,999,3.60,88.00,66.30,6.80,4.73,1.60,1.20,7.19,6.84,0.29,0.06,3330,HUN,Europe and Central Asia
115,Hungary,1970,F,25,999,2.80,84.20,66.30,10.20,6.49,2.80,2.32,7.61,7.06,0.45,0.10,3437,HUN,Europe and Central Asia
115,Hungary,1975,F,25,999,2.19,79.78,65.93,14.23,8.57,3.79,3.16,8.02,7.27,0.61,0.14,3545,HUN,Europe and Central Asia
115,Hungary,1980,F,25,999,1.70,73.60,61.50,19.60,11.19,5.00,4.79,8.38,7.37,0.82,0.20,3683,HUN,Europe and Central Asia
115,Hungary,1985,F,25,999,1.61,68.36,49.62,23.15,12.80,6.87,6.48,8.38,7.12,0.99,0.27,3713,HUN,Europe and Central Asia
115,Hungary,1990,F,25,999,1.55,63.71,34.91,26.05,13.94,8.70,8.10,8.21,6.72,1.15,0.34,3641,HUN,Europe and Central Asia
115,Hungary,1995,F,25,999,1.05,33.91,26.77,55.18,29.36,9.87,9.07,10.10,7.63,2.09,0.38,3676,HUN,Europe and Central Asia
115,Hungary,2000,F,25,999,0.80,15.44,14.48,72.12,37.34,11.64,10.52,11.00,7.90,2.65,0.44,3765,HUN,Europe and Central Asia
115,Hungary,2005,F,25,999,0.67,8.28,7.17,79.17,44.42,11.89,10.75,11.30,7.90,2.95,0.45,3885,HUN,Europe and Central Asia
115,Hungary,2010,F,25,999,0.60,6.13,5.31,79.04,47.68,14.23,12.84,11.56,7.92,3.10,0.54,3911,HUN,Europe and Central Asia
312,Kazakhstan,1950,F,25,999,56.82,34.74,9.86,6.98,2.70,1.46,0.86,1.78,1.23,0.51,0.05,1696,KAZ,Europe and Central Asia
312,Kazakhstan,1955,F,25,999,48.11,40.89,12.26,8.96,3.50,2.05,1.17,2.23,1.50,0.66,0.06,2101,KAZ,Europe and Central Asia
312,Kazakhstan,1960,F,25,999,43.24,43.77,13.68,10.37,4.08,2.64,1.51,2.54,1.67,0.78,0.08,2506,KAZ,Europe and Central Asia
312,Kazakhstan,1965,F,25,999,35.31,45.00,14.94,15.55,6.16,4.15,2.37,3.31,1.99,1.19,0.13,3053,KAZ,Europe and Central Asia
312,Kazakhstan,1970,F,25,999,30.75,45.71,16.01,18.52,7.35,5.03,2.87,3.76,2.18,1.43,0.16,3278,KAZ,Europe and Central Asia
312,Kazakhstan,1975,F,25,999,25.04,43.05,15.64,25.08,9.92,6.84,3.94,4.60,2.45,1.93,0.22,3485,KAZ,Europe and Central Asia
312,Kazakhstan,1980,F,25,999,19.78,38.88,15.46,32.40,13.69,8.95,5.19,5.54,2.74,2.52,0.28,3840,KAZ,Europe and Central Asia
312,Kazakhstan,1985,F,25,999,15.02,33.41,14.33,41.07,18.35,10.53,6.51,6.52,3.02,3.16,0.34,4207,KAZ,Europe and Central Asia
312,Kazakhstan,1990,F,25,999,11.00,29.20,13.41,48.10,22.63,11.70,7.35,7.30,3.24,3.68,0.38,4569,KAZ,Europe and Central Asia
312,Kazakhstan,1995,F,25,999,5.71,20.70,9.91,60.14,29.06,13.47,8.52,8.53,3.56,4.53,0.44,4508,KAZ,Europe and Central Asia
312,Kazakhstan,2000,F,25,999,2.30,11.10,5.50,69.87,34.10,16.73,10.64,9.69,3.80,5.35,0.55,4439,KAZ,Europe and Central Asia
312,Kazakhstan,2005,F,25,999,1.62,8.25,4.32,72.91,36.87,17.21,10.90,10.01,3.86,5.59,0.56,4597,KAZ,Europe and Central Asia
312,Kazakhstan,2010,F,25,999,1.06,6.69,3.63,74.05,38.56,18.20,11.48,10.24,3.90,5.75,0.59,4817,KAZ,Europe and Central Asia
313,Kyrgyzstan,1950,F,25,999,37.86,46.59,13.12,12.38,4.79,3.18,1.87,2.85,1.82,0.94,0.10,480,KGZ,Europe and Central Asia
313,Kyrgyzstan,1955,F,25,999,32.65,49.70,14.62,14.01,5.41,3.65,2.10,3.17,1.99,1.06,0.11,531,KGZ,Europe and Central Asia
313,Kyrgyzstan,1960,F,25,999,28.90,51.67,15.85,15.41,6.00,4.02,2.32,3.43,2.13,1.17,0.13,576,KGZ,Europe and Central Asia
313,Kyrgyzstan,1965,F,25,999,23.00,53.26,17.22,18.54,7.24,5.20,2.99,3.96,2.36,1.44,0.16,657,KGZ,Europe and Central Asia
313,Kyrgyzstan,1970,F,25,999,20.02,52.42,17.71,21.41,8.40,6.15,3.52,4.37,2.51,1.67,0.19,700,KGZ,Europe and Central Asia
313,Kyrgyzstan,1975,F,25,999,17.04,48.17,16.89,26.83,10.83,7.96,4.57,5.06,2.69,2.12,0.25,739,KGZ,Europe and Central Asia
313,Kyrgyzstan,1980,F,25,999,13.41,42.58,15.91,33.73,14.61,10.27,5.92,5.95,2.93,2.70,0.32,825,KGZ,Europe and Central Asia
313,Kyrgyzstan,1985,F,25,999,9.08,36.91,15.85,41.92,18.75,12.02,7.42,6.91,3.21,3.31,0.39,934,KGZ,Europe and Central Asia
313,Kyrgyzstan,1990,F,25,999,6.48,30.81,14.24,49.06,23.09,13.52,8.47,7.71,3.40,3.86,0.44,1034,KGZ,Europe and Central Asia
313,Kyrgyzstan,1995,F,25,999,4.51,25.61,12.49,55.53,26.95,14.17,8.96,8.32,3.55,4.31,0.46,1052,KGZ,Europe and Central Asia
313,Kyrgyzstan,2000,F,25,999,2.37,19.78,10.04,62.81,30.81,15.04,9.56,9.01,3.71,4.81,0.49,1184,KGZ,Europe and Central Asia
313,Kyrgyzstan,2005,F,25,999,2.18,18.44,9.87,65.78,33.45,13.38,8.47,9.06,3.73,4.89,0.44,1315,KGZ,Europe and Central Asia
313,Kyrgyzstan,2010,F,25,999,1.45,17.35,9.65,66.98,35.10,14.03,8.86,9.27,3.78,5.03,0.46,1471,KGZ,Europe and Central Asia
324,Latvia,1950,F,25,999,8.48,74.03,18.16,14.55,5.57,2.94,1.72,3.55,2.54,0.91,0.09,684,LVA,Europe and Central Asia
324,Latvia,1955,F,25,999,8.29,71.89,19.69,15.89,6.12,3.91,2.23,3.79,2.62,1.04,0.12,721,LVA,Europe and Central Asia
324,Latvia,1960,F,25,999,7.02,70.40,21.20,17.90,6.96,4.65,2.67,4.07,2.73,1.19,0.15,786,LVA,Europe and Central Asia
324,Latvia,1965,F,25,999,6.27,66.44,21.96,21.42,8.32,5.84,3.37,4.49,2.86,1.44,0.18,830,LVA,Europe and Central Asia
324,Latvia,1970,F,25,999,5.55,62.83,22.70,24.68,9.65,6.92,3.97,4.87,2.97,1.68,0.22,873,LVA,Europe and Central Asia
324,Latvia,1975,F,25,999,1.81,60.45,27.35,29.49,11.54,8.23,4.72,5.53,3.26,2.00,0.26,895,LVA,Europe and Central Asia
324,Latvia,1980,F,25,999,1.49,54.47,27.74,34.24,14.28,9.78,5.66,6.08,3.40,2.36,0.31,916,LVA,Europe and Central Asia
324,Latvia,1985,F,25,999,1.18,47.37,26.91,39.96,17.60,11.45,7.09,6.70,3.54,2.78,0.37,944,LVA,Europe and Central Asia
324,Latvia,1990,F,25,999,0.90,40.70,19.30,45.30,20.98,13.00,8.14,7.32,3.91,2.99,0.42,983,LVA,Europe and Central Asia
324,Latvia,1995,F,25,999,0.58,24.80,16.51,60.27,28.75,14.35,9.04,8.68,4.54,3.68,0.47,928,LVA,Europe and Central Asia
324,Latvia,2000,F,25,999,0.68,16.43,11.60,67.39,32.39,15.50,9.78,9.37,4.94,3.93,0.51,914,LVA,Europe and Central Asia
324,Latvia,2005,F,25,999,0.29,6.46,4.78,76.18,37.88,17.07,10.73,10.01,5.11,4.35,0.56,912,LVA,Europe and Central Asia
324,Latvia,2010,F,25,999,0.24,4.99,3.85,74.01,37.86,20.76,13.02,10.39,5.10,4.61,0.68,915,LVA,Europe and Central Asia
325,Lithuania,1950,F,25,999,50.02,38.86,36.56,9.83,7.53,1.28,0.75,2.66,1.95,0.66,0.04,799,LTU,Europe and Central Asia
325,Lithuania,1955,F,25,999,42.00,42.65,39.59,13.24,9.13,2.12,1.20,3.22,2.26,0.90,0.07,832,LTU,Europe and Central Asia
325,Lithuania,1960,F,25,999,36.63,43.73,39.86,16.81,10.81,2.86,1.63,3.68,2.46,1.13,0.09,884,LTU,Europe and Central Asia
325,Lithuania,1965,F,25,999,32.24,41.09,37.18,22.59,13.86,4.10,2.36,4.28,2.63,1.52,0.13,962,LTU,Europe and Central Asia
325,Lithuania,1970,F,25,999,28.10,38.95,35.20,27.75,18.15,5.22,2.99,4.87,2.80,1.90,0.16,1024,LTU,Europe and Central Asia
325,Lithuania,1975,F,25,999,22.76,36.12,32.85,34.28,23.37,6.87,3.95,5.64,3.03,2.40,0.22,1078,LTU,Europe and Central Asia
325,Lithuania,1980,F,25,999,19.02,31.82,27.69,40.61,28.60,8.58,4.97,6.33,3.16,2.90,0.27,1130,LTU,Europe and Central Asia
325,Lithuania,1985,F,25,999,15.23,27.06,22.44,47.20,34.49,10.55,6.54,7.08,3.30,3.44,0.34,1192,LTU,Europe and Central Asia
325,Lithuania,1990,F,25,999,11.70,22.80,18.01,53.10,40.14,12.30,7.71,7.91,3.84,3.67,0.40,1269,LTU,Europe and Central Asia
325,Lithuania,1995,F,25,999,8.73,18.60,14.10,58.83,45.75,13.85,8.74,8.72,4.33,3.95,0.45,1279,LTU,Europe and Central Asia
325,Lithuania,2000,F,25,999,4.54,15.38,11.26,63.44,49.89,16.84,10.64,9.65,4.89,4.21,0.55,1280,LTU,Europe and Central Asia
325,Lithuania,2005,F,25,999,0.56,14.31,11.46,58.16,47.42,26.98,17.01,10.52,5.19,4.44,0.88,1287,LTU,Europe and Central Asia
325,Lithuania,2010,F,25,999,0.46,7.65,5.31,64.28,52.68,27.61,17.35,10.87,5.27,4.70,0.90,1309,LTU,Europe and Central Asia
123,Poland,1950,F,25,999,16.96,71.87,26.84,9.86,6.66,1.24,0.65,4.65,4.23,0.38,0.04,6974,POL,Europe and Central Asia
123,Poland,1955,F,25,999,13.58,72.70,27.88,12.08,7.93,1.58,0.81,4.99,4.48,0.46,0.05,7685,POL,Europe and Central Asia
123,Poland,1960,F,25,999,10.90,73.40,28.75,13.90,8.50,1.80,0.94,5.25,4.67,0.52,0.05,8373,POL,Europe and Central Asia
123,Poland,1965,F,25,999,8.60,72.62,37.55,15.90,9.80,2.86,1.50,5.88,5.17,0.63,0.09,9037,POL,Europe and Central Asia
123,Poland,1970,F,25,999,7.00,71.80,43.90,17.00,10.04,4.20,2.23,6.37,5.53,0.71,0.13,9389,POL,Europe and Central Asia
123,Poland,1975,F,25,999,5.08,67.44,48.54,23.17,12.75,4.29,2.31,7.00,5.98,0.89,0.13,10121,POL,Europe and Central Asia
123,Poland,1980,F,25,999,3.70,62.30,47.50,29.60,14.91,4.40,2.38,7.42,6.22,1.07,0.14,11047,POL,Europe and Central Asia
123,Poland,1985,F,25,999,2.68,54.29,46.68,37.60,17.24,5.36,3.15,8.02,6.54,1.31,0.17,11854,POL,Europe and Central Asia
123,Poland,1990,F,25,999,1.50,42.81,37.22,47.83,20.04,7.87,4.89,8.73,6.80,1.67,0.26,12263,POL,Europe and Central Asia
123,Poland,1995,F,25,999,3.37,36.14,33.22,51.56,19.74,8.93,5.69,8.93,6.85,1.78,0.29,12556,POL,Europe and Central Asia
123,Poland,2000,F,25,999,3.76,25.36,23.76,57.80,19.93,13.08,8.45,9.47,6.96,2.08,0.43,13036,POL,Europe and Central Asia
123,Poland,2005,F,25,999,2.89,22.09,21.02,62.10,19.05,12.92,8.41,9.71,7.14,2.14,0.43,13713,POL,Europe and Central Asia
123,Poland,2010,F,25,999,2.46,17.85,17.21,63.94,17.26,15.75,10.30,10.05,7.28,2.25,0.52,14412,POL,Europe and Central Asia
326,Republic of Moldova,1950,F,25,999,65.70,21.80,6.24,10.60,4.10,1.90,1.11,1.87,1.06,0.74,0.06,693,ROM,Europe and Central Asia
326,Republic of Moldova,1955,F,25,999,59.35,25.28,7.45,12.82,4.99,2.55,1.46,2.27,1.27,0.92,0.08,775,ROM,Europe and Central Asia
326,Republic of Moldova,1960,F,25,999,53.82,27.92,8.66,15.13,5.94,3.16,1.82,2.66,1.46,1.10,0.10,865,ROM,Europe and Central Asia
326,Republic of Moldova,1965,F,25,999,46.07,28.52,9.42,21.13,8.33,4.31,2.48,3.44,1.78,1.52,0.14,964,ROM,Europe and Central Asia
326,Republic of Moldova,1970,F,25,999,40.33,28.96,10.03,25.57,10.13,5.17,2.96,4.01,2.01,1.84,0.16,1038,ROM,Europe and Central Asia
326,Republic of Moldova,1975,F,25,999,34.10,27.07,9.78,32.37,12.79,6.48,3.74,4.82,2.29,2.33,0.20,1105,ROM,Europe and Central Asia
326,Republic of Moldova,1980,F,25,999,27.74,23.90,9.39,40.26,16.98,8.12,4.70,5.78,2.60,2.92,0.26,1208,ROM,Europe and Central Asia
326,Republic of Moldova,1985,F,25,999,21.88,20.42,8.64,48.25,21.48,9.47,5.87,6.70,2.89,3.50,0.31,1302,ROM,Europe and Central Asia
326,Republic of Moldova,1990,F,25,999,16.80,17.70,7.96,55.00,25.68,10.60,6.66,7.49,3.14,4.01,0.35,1373,ROM,Europe and Central Asia
326,Republic of Moldova,1995,F,25,999,12.59,14.92,7.01,61.21,29.43,11.30,7.16,8.15,3.34,4.44,0.37,1361,ROM,Europe and Central Asia
326,Republic of Moldova,2000,F,25,999,9.11,13.02,6.31,65.58,31.82,12.30,7.82,8.68,3.50,4.78,0.40,1321,ROM,Europe and Central Asia
326,Republic of Moldova,2005,F,25,999,6.46,11.44,5.82,68.31,34.34,13.79,8.71,9.15,3.63,5.07,0.45,1262,ROM,Europe and Central Asia
326,Republic of Moldova,2010,F,25,999,4.22,10.03,5.32,69.63,36.06,16.11,10.13,9.59,3.74,5.33,0.52,1263,ROM,Europe and Central Asia
153,Romania,1950,F,25,999,24.08,72.06,4.01,2.89,1.11,0.98,0.58,3.50,3.35,0.12,0.03,4540,ROU,Europe and Central Asia
153,Romania,1955,F,25,999,20.20,75.60,4.10,3.20,1.22,1.10,0.63,3.70,3.53,0.13,0.03,5021,ROU,Europe and Central Asia
153,Romania,1960,F,25,999,17.36,72.56,3.93,8.65,3.33,1.43,0.83,4.21,3.87,0.30,0.05,5419,ROU,Europe and Central Asia
153,Romania,1965,F,25,999,14.67,71.33,3.91,12.40,4.74,1.60,0.93,4.59,4.13,0.41,0.05,5846,ROU,Europe and Central Asia
153,Romania,1970,F,25,999,12.31,65.78,3.68,19.95,7.67,1.96,1.13,5.22,4.53,0.63,0.06,6120,ROU,Europe and Central Asia
153,Romania,1975,F,25,999,9.97,57.46,3.33,29.79,11.73,2.77,1.60,6.07,5.04,0.94,0.09,6415,ROU,Europe and Central Asia
153,Romania,1980,F,25,999,7.99,48.62,2.98,40.08,16.84,3.30,1.91,6.91,5.53,1.27,0.10,6792,ROU,Europe and Central Asia
153,Romania,1985,F,25,999,6.29,39.95,2.60,49.56,21.96,4.21,2.61,7.74,6.00,1.60,0.14,7107,ROU,Europe and Central Asia
153,Romania,1990,F,25,999,8.10,28.10,1.94,58.40,27.10,5.40,3.40,8.41,6.31,1.93,0.18,7196,ROU,Europe and Central Asia
153,Romania,1995,F,25,999,5.64,23.74,1.78,64.60,30.98,5.99,3.78,9.01,6.67,2.15,0.20,7427,ROU,Europe and Central Asia
153,Romania,2000,F,25,999,3.93,19.86,1.62,68.15,33.02,8.05,5.08,9.44,6.56,2.61,0.26,7601,ROU,Europe and Central Asia
153,Romania,2005,F,25,999,3.26,16.51,1.48,72.20,36.22,7.98,5.02,9.77,6.75,2.75,0.26,7866,ROU,Europe and Central Asia
153,Romania,2010,F,25,999,2.49,13.62,1.33,74.22,38.23,9.62,6.05,10.15,6.92,2.91,0.31,7988,ROU,Europe and Central Asia
154,Russian Federation,1950,F,25,999,21.87,62.79,17.47,13.20,3.42,2.13,0.73,3.03,2.22,0.75,0.06,33116,RUS,Europe and Central Asia
154,Russian Federation,1955,F,25,999,16.09,62.55,18.04,18.54,4.63,2.82,1.03,3.58,2.47,1.04,0.08,37022,RUS,Europe and Central Asia
154,Russian Federation,1960,F,25,999,13.78,60.12,17.87,22.70,5.56,3.40,1.23,3.96,2.60,1.27,0.09,39320,RUS,Europe and Central Asia
154,Russian Federation,1965,F,25,999,11.80,54.77,17.33,29.37,7.47,4.12,1.53,4.52,2.78,1.63,0.11,42599,RUS,Europe and Central Asia
154,Russian Federation,1970,F,25,999,10.43,50.01,16.63,34.33,9.21,5.22,1.77,5.00,2.92,1.94,0.14,43257,RUS,Europe and Central Asia
154,Russian Federation,1975,F,25,999,9.61,43.42,15.33,39.05,11.96,7.93,2.75,5.64,3.05,2.38,0.21,45169,RUS,Europe and Central Asia
154,Russian Federation,1980,F,25,999,10.03,33.47,12.89,43.71,15.87,12.79,4.47,6.51,3.19,2.98,0.35,47937,RUS,Europe and Central Asia
